Season,Game_ID,Game_Date,Away_Team,Home_Team,home_team_score,away_team_score,wins_home,wins_away,loss_home,loss_away,largest_lead_home,largest_lead_away,result_win,ASG_Count,day,rivalry,Home_Team_Twitter,Away_Team_Twitter,Home_Team_Rank,Away_Team_Rank,Holiday,Rounded Viewers
2016-17,21600893,2017-02-28,20,18,109,106,34,37,25,22,13,4,1,2,1,0,1800000,632000,16,20,0,19062
2016-17,21600894,2017-02-28,29,12,104,109,19,25,41,34,7,10,2,1,1,0,6170000,726000,2,28,0,15020
2016-17,21600895,2017-03-01,22,4,101,90,24,22,36,38,16,2,1,1,2,0,1500000,1780000,19,1,0,13076
2016-17,21600896,2017-03-01,28,7,96,105,36,35,24,23,2,24,2,3,2,0,1400000,662000,13,18,0,10693
2016-17,21600897,2017-03-01,30,13,100,95,33,24,26,35,12,4,1,1,2,0,991000,1200000,23,9,0,7525
2016-17,21600898,2017-03-01,10,19,125,98,27,22,33,37,27,0,1,0,2,0,4090000,925000,10,25,0,6007
2016-17,21600900,2017-03-01,17,21,109,86,23,29,37,31,25,4,1,2,2,0,659000,710000,30,21,0,6458
2016-17,21600901,2017-03-01,1,6,103,99,38,41,22,17,4,9,1,4,2,0,2300000,2100000,5,11,0,36357
2016-17,21600902,2017-03-01,5,23,99,100,31,45,29,13,9,5,2,2,2,0,2300000,930000,12,24,0,20725
2016-17,21600903,2017-03-01,27,20,107,80,24,37,36,23,30,2,1,1,2,0,632000,645000,20,29,0,5964
2016-17,21600904,2017-03-01,26,25,122,103,42,36,19,23,31,7,1,2,2,0,1100000,1710000,6,8,0,15278
2016-17,21600905,2017-03-01,16,15,109,100,9,25,49,35,15,0,1,0,2,0,714000,755000,15,7,0,7065
2016-17,21600906,2017-03-02,3,14,94,87,30,50,30,10,7,10,1,5,3,0,3600000,3500000,4,3,0,38570
2016-17,21600907,2017-03-02,29,11,120,103,18,26,42,34,19,10,1,1,3,0,753000,726000,14,28,0,8746
2016-17,21600912,2017-03-03,25,8,101,112,36,26,24,33,4,23,2,2,4,0,695000,1100000,27,6,0,12701
2016-17,21600913,2017-03-03,1,13,130,135,34,41,26,18,0,25,2,4,4,0,991000,2100000,23,11,0,27145
2016-17,21600914,2017-03-03,9,30,104,100,24,36,36,25,12,4,1,1,4,0,1200000,766000,9,26,0,8013
2016-17,21600916,2017-03-03,18,11,118,111,19,35,42,26,14,12,1,1,4,0,753000,1800000,14,17,0,13632
2016-17,21600917,2017-03-03,23,21,98,101,24,46,37,13,8,7,2,3,4,0,659000,2300000,30,12,0,23763
2016-17,21600918,2017-03-03,6,12,115,95,39,19,22,42,31,5,1,1,4,1,6170000,2300000,2,5,0,12384
2016-17,21600919,2017-03-04,17,10,106,136,23,29,38,32,9,33,2,0,5,0,925000,710000,25,21,0,12432
2016-17,21600920,2017-03-04,7,8,101,94,27,37,33,25,14,10,1,3,5,0,695000,1400000,27,13,0,13738
2016-17,21600921,2017-03-04,1,19,92,120,42,28,18,34,8,31,2,3,5,0,4090000,2100000,10,11,0,24040
2016-17,21600922,2017-03-04,25,14,91,101,31,36,30,25,10,16,2,2,5,0,3600000,1100000,4,6,0,16113
2016-17,21600923,2017-03-04,29,24,102,112,28,26,33,35,6,20,2,1,5,0,634000,726000,22,28,0,4916
2016-17,21600924,2017-03-04,9,26,123,108,43,36,19,26,20,3,1,2,5,0,1710000,766000,8,26,0,10697
2016-17,21600926,2017-03-04,16,2,116,130,10,25,50,35,3,15,2,0,5,0,823000,755000,17,7,0,6936
2016-17,21600928,2017-03-05,3,22,112,105,50,25,11,37,13,4,1,5,6,0,1780000,3500000,1,3,0,45639
2016-17,21600929,2017-03-05,6,11,106,109,40,20,22,42,11,15,2,1,6,0,753000,2300000,14,5,0,22477
2016-17,21600930,2017-03-05,4,28,114,115,23,36,39,24,17,2,2,1,6,0,662000,1500000,18,19,0,16014
2016-17,21600931,2017-03-05,20,15,109,110,25,38,36,24,16,3,2,1,6,0,714000,632000,15,20,0,16527
2016-17,21600932,2017-03-05,18,30,104,89,25,35,36,27,24,5,1,1,6,0,1200000,1800000,9,17,0,15904
2016-17,21600933,2017-03-05,21,12,105,97,24,19,38,43,14,7,1,2,6,0,6170000,659000,2,30,0,13886
2016-17,21600934,2017-03-06,8,10,112,98,28,23,33,39,27,0,1,1,0,0,925000,695000,25,27,0,7353
2016-17,21600935,2017-03-06,22,4,113,105,25,23,38,40,12,14,1,1,0,0,1500000,1780000,19,1,0,9399
2016-17,21600936,2017-03-06,19,1,98,106,42,29,19,34,3,20,2,3,0,0,2100000,4090000,11,10,0,27729
2016-17,21600937,2017-03-06,3,13,111,119,34,51,28,11,15,13,2,5,0,0,991000,3500000,23,3,0,26031
2016-17,21600938,2017-03-06,14,17,95,109,31,30,31,32,14,14,2,1,0,2,710000,3600000,21,4,0,6633
2016-17,21600939,2017-03-06,16,9,122,109,10,36,51,27,16,12,1,1,0,0,766000,755000,26,7,0,5853
2016-17,21600940,2017-04-03,2,27,110,109,30,38,45,38,8,12,1,0,0,0,645000,823000,29,17,0,16527
2016-17,21600941,2017-03-06,5,29,88,100,32,27,30,35,2,24,2,2,0,0,726000,930000,28,24,0,3388
2016-17,21600943,2017-03-06,15,24,108,96,28,25,34,37,21,0,1,0,0,0,634000,714000,22,15,0,3105
2016-17,21600944,2017-03-06,21,20,83,88,25,39,38,24,0,18,2,3,0,0,632000,659000,20,30,0,7866
2016-17,21600945,2017-03-06,6,25,102,116,40,37,23,25,13,18,2,2,0,0,1100000,2300000,6,5,0,15660
2016-17,21600946,2017-03-07,2,18,126,121,26,35,35,28,12,14,1,1,1,0,1800000,823000,16,17,0,23174
2016-17,21600947,2017-03-07,12,30,122,111,26,19,36,44,31,2,1,0,1,0,1200000,6170000,9,2,0,14446
2016-17,21600948,2017-03-07,28,11,127,131,21,37,42,24,11,22,2,1,1,0,753000,662000,14,18,0,12413
2016-17,21600950,2017-03-08,16,13,110,105,34,11,29,51,7,9,1,1,2,0,991000,755000,23,7,0,9101
2016-17,21600952,2017-03-08,22,8,104,93,29,26,33,38,17,12,1,2,2,0,695000,1780000,27,1,0,9574
2016-17,21600953,2017-03-08,7,21,87,94,25,37,39,26,10,10,2,4,2,0,659000,1400000,30,13,0,10482
2016-17,21600954,2017-03-08,20,26,108,115,44,40,20,24,2,13,2,2,2,3,1710000,632000,8,20,0,13142
2016-17,21600956,2017-03-08,17,5,115,98,32,31,31,32,23,1,1,1,2,0,930000,710000,24,21,0,3539
2016-17,21600957,2017-03-08,15,23,104,114,25,49,38,13,28,10,2,1,2,0,2300000,714000,12,15,0,13095
2016-17,21600958,2017-03-08,28,24,113,123,29,38,34,24,4,24,2,1,2,0,634000,662000,22,18,0,6175
2016-17,21600960,2017-03-09,1,17,101,106,42,31,20,33,15,10,2,3,3,0,710000,2100000,21,11,0,26288
2016-17,21600961,2017-03-09,25,9,114,98,38,36,26,28,22,4,1,2,3,0,766000,1100000,26,6,0,8117
2016-17,21600963,2017-03-09,10,2,108,114,23,27,40,35,4,12,2,0,3,0,823000,925000,17,25,0,12052
2016-17,21600964,2017-03-09,12,11,122,110,19,21,45,43,21,8,1,0,3,0,753000,6170000,14,2,0,9533
2016-17,21600965,2017-03-10,4,29,81,121,24,28,41,36,0,42,2,1,4,0,726000,1500000,28,19,0,9250
2016-17,21600966,2017-03-10,26,14,94,115,31,44,33,21,13,31,2,2,4,0,3600000,1710000,4,8,0,14459
2016-17,21600967,2017-03-10,5,8,99,85,30,33,33,31,14,11,1,2,4,0,695000,930000,27,24,0,7727
2016-17,21600968,2017-03-10,3,27,102,103,52,26,12,37,3,17,2,4,4,0,645000,3500000,29,3,0,41387
2016-17,21600969,2017-03-10,7,13,105,99,35,38,29,26,8,4,1,3,4,0,991000,1400000,23,13,0,7662
2016-17,21600970,2017-03-10,6,24,99,119,41,29,24,35,0,22,2,1,4,0,634000,2300000,22,5,0,12743
2016-17,21600971,2017-03-10,16,30,105,96,27,11,36,52,16,9,1,0,4,0,1200000,755000,9,7,0,8136
2016-17,21600972,2017-03-10,28,15,122,130,25,39,39,24,15,8,2,1,4,0,714000,662000,15,18,0,11538
2016-17,21600973,2017-03-11,20,18,112,104,36,41,29,24,23,1,1,2,5,0,1800000,632000,16,20,0,20125
2016-17,21600974,2017-03-11,10,25,112,100,39,23,26,41,12,6,1,1,5,0,1100000,925000,6,25,0,13948
2016-17,21600975,2017-03-11,22,17,92,112,26,32,39,33,3,20,2,1,5,0,710000,1780000,21,1,0,14358
2016-17,21600976,2017-03-11,21,29,125,122,25,29,40,36,10,8,1,3,5,0,726000,659000,28,30,0,17520
2016-17,21600977,2017-03-11,1,4,116,104,42,24,21,42,14,4,1,3,5,0,1500000,2100000,19,11,0,23301
2016-17,21600978,2017-03-11,27,8,102,95,31,27,33,37,9,5,1,1,5,0,695000,645000,27,29,0,14212
2016-17,21600979,2017-03-11,7,19,104,89,31,38,34,27,25,2,1,2,5,0,4090000,1400000,10,13,0,10014
2016-17,21600980,2017-03-11,3,23,85,107,52,50,13,14,1,28,2,5,5,0,2300000,3500000,12,3,0,29078
2016-17,21600981,2017-03-11,13,9,107,90,36,36,29,29,26,0,1,2,5,0,766000,991000,26,23,0,4349
2016-17,21600982,2017-03-11,11,30,98,100,28,21,36,44,7,5,2,0,5,0,1200000,753000,9,14,0,10750
2016-17,21600983,2017-03-11,28,2,124,125,28,40,35,24,21,7,2,1,5,0,823000,662000,17,18,0,17328
2016-17,21600984,2017-03-11,24,15,105,92,30,25,35,40,17,1,1,0,5,0,714000,634000,15,22,0,4642
2016-17,21600985,2017-03-12,14,6,100,80,41,31,25,34,29,0,1,2,6,0,2300000,3600000,5,4,0,21697
2016-17,21600986,2017-03-12,22,16,120,112,11,26,53,40,22,3,1,1,6,2,755000,1780000,7,1,0,16531
2016-17,21600987,2017-03-12,19,5,98,102,32,33,34,32,4,12,2,1,6,0,930000,4090000,24,10,0,15231
2016-17,21600988,2017-03-12,2,11,101,110,22,28,44,36,7,18,2,0,6,0,753000,823000,14,17,0,7398
2016-17,21600989,2017-03-12,1,26,112,117,43,45,21,21,14,9,2,4,6,0,1710000,2100000,8,11,0,33710
2016-17,21600990,2017-03-12,10,12,116,118,20,23,45,42,4,12,2,0,6,0,6170000,925000,2,25,0,16709
2016-17,21600991,2017-03-13,14,29,115,109,31,29,35,37,16,3,1,2,0,0,726000,3600000,28,4,0,13419
2016-17,21600993,2017-03-13,8,9,93,113,32,36,33,30,0,20,2,2,0,0,766000,695000,26,27,0,6879
2016-17,21600994,2017-03-13,13,23,99,107,37,51,29,14,6,15,2,2,0,0,2300000,991000,12,23,0,16986
2016-17,21600995,2017-03-13,28,27,119,104,27,41,38,24,21,0,1,1,0,0,645000,662000,29,18,0,12244
2016-17,21600996,2017-03-13,25,20,108,114,40,41,26,25,9,13,2,2,0,0,632000,1100000,20,6,0,13101
2016-17,21600997,2017-03-13,4,15,115,120,24,25,43,41,6,10,2,0,0,0,714000,1500000,15,19,0,5698
2016-17,21600999,2017-03-14,17,1,128,96,43,33,22,33,38,3,1,3,1,0,2100000,710000,11,21,0,20246
2016-17,21601000,2017-03-14,18,16,104,122,12,37,53,29,3,18,2,1,1,0,755000,1800000,7,17,0,19379
2016-17,21601001,2017-03-14,5,22,87,81,26,34,41,32,10,13,1,2,1,2,1780000,930000,1,24,0,11284
2016-17,21601002,2017-03-14,2,21,100,77,26,29,40,36,28,5,1,2,1,0,659000,823000,30,17,0,11618
2016-17,21601003,2017-03-14,10,3,106,104,52,24,14,42,6,16,1,4,1,0,3500000,925000,3,25,0,34599
2016-17,21601004,2017-03-15,30,28,112,107,28,41,38,25,10,12,1,1,2,0,662000,1200000,18,9,0,13848
2016-17,21601005,2017-03-15,29,5,98,77,34,29,33,38,25,4,1,2,2,0,930000,726000,24,28,0,4995
2016-17,21601007,2017-03-15,21,19,112,120,27,32,40,35,7,14,2,2,2,0,4090000,659000,10,30,0,10656
2016-17,21601008,2017-03-15,20,17,97,83,42,33,25,34,23,2,1,1,2,0,710000,632000,21,20,0,4226
2016-17,21601009,2017-03-15,9,14,91,98,32,37,35,30,3,14,2,2,2,0,3600000,766000,4,26,0,8691
2016-17,21601010,2017-03-15,12,26,139,100,46,20,21,47,39,1,1,1,2,0,1710000,6170000,8,2,0,9185
2016-17,21601011,2017-03-15,2,23,110,106,29,52,37,14,7,7,1,1,2,0,2300000,823000,12,17,0,17515
2016-17,21601012,2017-03-15,15,11,101,107,22,26,45,41,10,8,2,0,2,0,753000,714000,14,15,0,6064
2016-17,21601013,2017-03-15,8,25,96,97,40,32,27,34,5,8,2,2,2,0,1100000,695000,6,27,0,15238
2016-17,21601014,2017-03-16,20,1,91,83,44,43,22,25,14,3,1,4,3,0,2100000,632000,11,20,0,26869
2016-17,21601015,2017-03-16,18,7,123,102,38,39,29,28,32,0,1,3,3,0,1400000,1800000,13,17,0,16353
2016-17,21601016,2017-03-16,16,22,121,110,12,27,54,41,14,11,1,1,3,2,1780000,755000,1,7,0,12912
2016-17,21601017,2017-03-16,9,13,91,103,37,38,30,30,6,19,2,2,3,0,991000,766000,23,26,0,6019
2016-17,21601018,2017-03-16,25,24,129,114,32,40,35,28,25,3,1,1,3,0,634000,1100000,22,6,0,10785
2016-17,21601019,2017-03-16,4,3,122,92,53,24,14,44,36,0,1,4,3,0,3500000,1500000,3,19,0,20637
2016-17,21601021,2017-03-17,14,28,107,112,32,41,36,26,4,19,2,2,4,0,662000,3600000,18,4,0,15554
2016-17,21601023,2017-03-17,7,17,87,75,39,33,29,35,12,9,1,2,4,0,710000,1400000,21,13,0,7728
2016-17,21601024,2017-03-17,26,21,128,112,27,47,41,21,23,1,1,3,4,0,659000,1710000,30,8,0,15837
2016-17,21601025,2017-03-17,27,19,123,105,33,28,35,39,20,0,1,0,4,0,4090000,645000,10,29,0,10845
2016-17,21601026,2017-03-17,4,11,109,103,24,22,45,46,14,5,1,0,4,0,753000,1500000,14,19,0,7734
2016-17,21601027,2017-03-17,8,12,103,107,20,33,48,34,4,18,2,1,4,0,6170000,695000,2,27,0,14126
2016-17,21601028,2017-03-18,15,18,94,110,27,39,41,29,1,27,2,1,5,0,1800000,714000,16,15,0,15023
2016-17,21601029,2017-03-18,2,13,97,113,37,30,31,37,0,23,2,1,5,0,991000,823000,23,17,0,11927
2016-17,21601030,2017-03-18,28,29,93,98,42,29,26,39,8,9,2,2,5,0,726000,662000,28,18,0,12870
2016-17,21601031,2017-03-18,1,25,78,108,45,40,22,29,4,32,2,4,5,0,1100000,2100000,6,11,0,24411
2016-17,21601032,2017-03-18,20,14,95,86,32,43,37,26,9,12,1,2,5,0,3600000,632000,4,20,0,9467
2016-17,21601033,2017-03-18,23,9,96,104,52,39,15,30,4,11,2,2,5,0,766000,2300000,26,12,0,15514
2016-17,21601035,2017-03-18,8,3,117,92,54,34,14,34,27,14,1,5,5,0,3500000,695000,3,27,0,27168
2016-17,21601037,2017-03-19,6,10,99,105,44,25,25,43,13,8,2,1,6,2,925000,2300000,25,5,0,15867
2016-17,21601038,2017-03-19,11,17,95,112,22,33,47,36,12,20,2,0,6,0,710000,753000,21,14,0,8795
2016-17,21601039,2017-03-19,27,21,123,109,28,28,41,40,18,13,1,2,6,0,659000,645000,30,29,0,11856
2016-17,21601040,2017-03-19,5,7,91,116,35,40,33,29,5,27,2,3,6,0,1400000,930000,13,24,0,7543
2016-17,21601041,2017-03-19,2,19,104,115,34,31,35,37,8,13,2,0,6,0,4090000,823000,10,17,0,11244
2016-17,21601043,2017-03-19,1,12,125,120,45,20,23,49,9,11,1,3,6,0,6170000,2100000,2,11,0,26959
2016-17,21601045,2017-03-20,10,4,112,109,25,26,45,43,5,17,1,0,0,0,1500000,925000,19,25,0,11759
2016-17,21601047,2017-03-20,28,6,110,102,44,42,26,27,20,7,1,2,0,0,2300000,662000,5,18,0,13865
2016-17,21601049,2017-03-20,3,18,111,95,55,40,14,29,27,5,1,5,0,0,1800000,3500000,16,3,0,38497
2016-17,21601050,2017-03-20,22,25,114,105,41,27,29,42,25,3,1,2,0,0,1100000,1780000,6,1,0,12405
2016-17,21601051,2017-03-21,14,7,120,122,33,41,37,29,16,6,2,3,1,0,1400000,3600000,13,4,0,24853
2016-17,21601052,2017-03-21,17,16,98,96,13,34,56,36,11,9,1,0,1,0,755000,710000,7,21,0,8052
2016-17,21601053,2017-03-21,11,19,112,97,34,22,36,48,24,5,1,0,1,0,4090000,753000,10,14,0,6735
2016-17,21601054,2017-03-21,9,21,95,82,29,40,41,30,15,12,1,3,1,0,659000,766000,30,26,0,7692
2016-17,21601055,2017-03-21,3,30,87,112,30,56,39,14,7,26,2,4,1,0,1200000,3500000,9,3,0,22446
2016-17,21601056,2017-03-21,23,27,93,100,28,53,41,16,12,9,2,1,1,0,645000,2300000,29,12,0,16047
2016-17,21601058,2017-03-21,25,12,133,109,42,20,29,50,37,0,1,1,1,3,6170000,1100000,2,6,0,9467
2016-17,21601059,2017-03-22,29,4,102,109,26,31,45,39,10,9,2,1,2,0,1500000,726000,19,28,0,7160
2016-17,21601060,2017-03-22,5,6,109,100,45,36,26,34,17,3,1,2,2,0,2300000,930000,5,24,0,13317
2016-17,21601061,2017-03-22,17,14,117,95,33,34,38,37,25,1,1,1,2,2,3600000,710000,4,21,0,6898
2016-17,21601062,2017-03-22,10,18,97,122,26,40,44,30,3,31,2,1,2,0,1800000,925000,16,25,0,10737
2016-17,21601063,2017-03-22,13,28,100,104,37,42,33,28,12,12,2,2,2,0,662000,991000,18,23,0,9296
2016-17,21601064,2017-03-22,1,24,113,126,46,33,23,37,4,21,2,3,2,0,634000,2100000,22,11,0,20252
2016-17,21601065,2017-03-22,8,15,116,98,35,27,35,43,21,4,1,1,2,0,714000,695000,15,27,0,6407
2016-17,21601066,2017-03-22,22,20,101,108,27,43,43,28,13,11,2,2,2,0,632000,1780000,20,1,0,10341
2016-17,21601067,2017-03-23,11,16,126,98,14,22,56,49,33,15,1,0,3,0,755000,753000,7,14,0,7114
2016-17,21601068,2017-03-23,7,19,84,101,35,42,36,29,15,17,2,2,3,0,4090000,1400000,10,13,0,12977
2016-17,21601069,2017-03-23,25,30,97,95,30,43,40,29,12,6,1,1,3,0,1200000,1100000,9,6,0,16066
2016-17,21601070,2017-03-23,9,23,97,90,54,40,16,31,15,1,1,2,3,0,2300000,766000,12,26,0,13274
2016-17,21601071,2017-03-23,22,2,95,110,27,32,44,38,0,23,2,1,3,0,823000,1780000,17,1,0,7972
2016-17,21601072,2017-03-24,16,28,108,129,15,43,56,28,9,29,2,1,4,0,662000,755000,18,7,0,6041
2016-17,21601073,2017-03-24,1,29,112,105,46,32,24,39,12,7,1,4,4,0,726000,2100000,28,11,0,24012
2016-17,21601074,2017-03-24,17,4,115,87,26,34,46,38,33,2,1,0,4,0,1500000,710000,19,21,0,3033
2016-17,21601075,2017-03-24,24,5,125,117,34,36,37,35,23,0,1,1,4,0,930000,634000,24,22,0,7227
2016-17,21601076,2017-03-24,11,6,130,120,46,22,26,50,26,0,1,1,4,0,2300000,753000,5,14,0,16590
2016-17,21601077,2017-03-24,10,14,107,117,34,26,38,45,10,26,2,1,4,0,3600000,925000,4,25,0,7666
2016-17,21601078,2017-03-24,13,8,97,100,37,36,34,35,6,13,2,2,4,0,695000,991000,27,23,0,11969
2016-17,21601079,2017-03-24,21,26,107,117,30,49,41,22,9,10,2,3,4,0,1710000,659000,8,30,0,14684
2016-17,21601080,2017-03-24,27,12,130,119,20,28,51,42,11,15,1,0,4,0,6170000,645000,2,29,0,14580
2016-17,21601081,2017-03-24,15,3,114,100,57,27,14,44,20,5,1,4,4,0,3500000,714000,3,15,0,21119
2016-17,21601082,2017-03-25,20,25,108,95,43,44,30,28,20,2,1,2,5,0,1100000,632000,6,20,0,14202
2016-17,21601083,2017-03-25,28,1,115,127,47,44,24,28,2,17,2,4,5,0,2100000,662000,11,18,0,35369
2016-17,21601084,2017-03-25,7,30,86,94,31,43,40,29,0,16,2,2,5,0,1200000,1400000,9,13,0,10428
2016-17,21601085,2017-03-25,22,23,98,106,27,55,45,16,1,20,2,2,5,0,2300000,1780000,12,1,0,14074
2016-17,21601086,2017-03-25,27,2,100,112,28,33,43,38,2,24,2,0,5,0,823000,645000,17,29,0,9721
2016-17,21601088,2017-03-26,16,13,92,107,37,15,35,57,4,22,2,1,6,0,991000,755000,23,7,0,9788
2016-17,21601089,2017-03-26,15,25,97,98,44,27,30,45,18,7,2,1,6,0,1100000,714000,6,15,0,14415
2016-17,21601091,2017-03-26,18,26,137,125,50,41,22,30,25,0,1,2,6,0,1710000,1800000,8,17,0,28523
2016-17,21601092,2017-03-26,10,5,107,94,36,27,36,45,25,6,1,1,6,0,930000,925000,24,25,0,5775
2016-17,21601093,2017-03-26,19,6,112,108,47,35,26,37,10,15,1,1,6,0,2300000,4090000,5,10,0,18792
2016-17,21601094,2017-03-26,9,3,106,94,58,40,14,32,12,8,1,5,6,0,3500000,766000,3,26,0,25033
2016-17,21601095,2017-03-26,21,24,115,90,30,35,42,37,35,9,1,2,6,0,634000,659000,22,30,0,6276
2016-17,21601096,2017-03-26,2,12,81,97,21,34,51,38,0,26,2,0,6,0,6170000,823000,2,17,0,8899
2016-17,21601097,2017-03-27,4,7,112,131,27,44,46,29,7,21,2,2,0,0,1400000,1500000,13,19,0,7078
2016-17,21601098,2017-03-27,17,22,109,95,27,34,46,39,20,8,1,1,0,0,1780000,710000,1,21,0,7226
2016-17,21601099,2017-03-27,1,23,74,103,47,56,25,16,3,33,2,4,0,0,2300000,2100000,12,11,0,33443
2016-17,21601101,2017-03-27,9,15,91,90,28,40,45,33,9,3,1,1,0,0,714000,766000,15,26,0,7393
2016-17,21601102,2017-03-27,21,20,100,108,31,44,42,29,3,18,2,3,0,0,632000,659000,20,30,0,8265
2016-17,21601104,2017-03-28,27,5,115,114,28,37,44,36,9,9,1,1,1,0,930000,645000,24,29,0,11865
2016-17,21601105,2017-03-28,10,16,101,106,16,27,57,46,6,10,2,0,1,0,755000,925000,7,25,0,7136
2016-17,21601106,2017-03-28,11,13,95,91,37,22,36,52,18,7,1,1,1,0,991000,753000,23,14,0,4099
2016-17,21601107,2017-03-28,19,17,97,96,35,34,38,40,12,4,1,0,1,0,710000,4090000,21,10,0,12359
2016-17,21601108,2017-03-28,3,26,113,106,59,51,14,22,22,0,1,5,1,0,1710000,3500000,8,3,0,35802
2016-17,21601109,2017-03-28,24,2,113,122,35,35,38,38,7,12,2,0,1,0,823000,634000,17,22,0,12940
2016-17,21601110,2017-03-28,28,12,108,119,21,45,52,28,16,12,2,1,1,0,6170000,662000,2,18,0,11295
2016-17,21601111,2017-03-29,13,10,99,92,38,28,36,46,11,3,1,1,2,0,925000,991000,25,23,0,5626
2016-17,21601112,2017-03-29,18,4,106,114,27,42,47,31,21,8,2,1,2,0,1500000,1800000,19,17,0,23770
2016-17,21601113,2017-03-29,8,6,100,103,48,38,26,36,4,14,2,2,2,0,2300000,695000,5,27,0,19070
2016-17,21601115,2017-03-29,19,22,105,88,36,28,38,46,23,2,1,1,2,2,1780000,4090000,1,10,0,7074
2016-17,21601117,2017-03-29,30,21,121,118,31,31,43,42,14,2,1,2,2,0,659000,1200000,30,9,0,7633
2016-17,21601118,2017-03-29,3,23,110,98,60,57,14,16,14,22,1,5,2,0,2300000,3500000,12,3,0,44200
2016-17,21601120,2017-03-29,20,15,82,112,29,45,45,29,0,30,2,1,2,0,714000,632000,15,20,0,4512
2016-17,21601121,2017-03-30,16,17,89,90,16,34,58,41,9,6,2,0,3,0,710000,755000,21,7,0,10880
2016-17,21601122,2017-03-30,1,14,93,99,47,35,26,39,11,10,2,4,3,2,3600000,2100000,4,11,0,28741
2016-17,21601124,2017-03-30,25,11,124,118,45,22,31,53,12,6,1,1,3,0,753000,1100000,14,6,0,10009
2016-17,21601125,2017-03-30,26,2,107,117,51,36,23,38,6,13,2,1,3,0,823000,1710000,17,8,0,16127
2016-17,21601126,2017-03-31,5,7,100,111,37,45,38,30,8,14,2,3,4,0,1400000,930000,13,24,0,10970
2016-17,21601127,2017-03-31,24,29,114,122,35,34,39,41,12,8,2,1,4,0,726000,634000,28,22,0,7254
2016-17,21601128,2017-03-31,10,1,122,105,47,28,27,47,32,3,1,3,4,0,2100000,925000,11,25,0,17345
2016-17,21601129,2017-03-31,4,6,117,116,48,27,27,48,7,13,1,1,4,0,2300000,1500000,5,19,0,15181
2016-17,21601130,2017-03-31,17,8,108,105,39,35,36,41,18,10,1,1,4,0,695000,710000,27,21,0,10946
2016-17,21601131,2017-03-31,30,9,90,99,31,41,43,34,1,21,2,1,4,0,766000,1200000,26,9,0,3138
2016-17,21601132,2017-03-31,15,21,117,89,32,29,43,46,32,3,1,2,4,0,659000,714000,30,15,0,4878
2016-17,21601133,2017-03-31,22,19,94,98,37,28,38,47,1,11,2,1,4,2,4090000,1780000,10,1,0,10333
2016-17,21601134,2017-03-31,28,20,95,88,46,46,29,29,10,5,1,2,4,0,632000,662000,20,18,0,9925
2016-17,21601135,2017-03-31,23,18,100,95,57,43,17,31,5,21,1,2,4,0,1800000,2300000,16,12,0,29918
2016-17,21601137,2017-04-01,12,25,115,104,46,21,31,54,22,1,1,1,5,3,1100000,6170000,6,2,0,13781
2016-17,21601138,2017-04-01,13,14,104,106,39,36,36,39,10,10,2,2,5,0,3600000,991000,4,23,0,16209
2016-17,21601139,2017-04-01,4,16,121,111,16,27,59,49,13,10,1,0,5,0,755000,1500000,7,19,0,7717
2016-17,21601140,2017-04-01,15,27,117,123,30,29,44,47,16,15,2,0,5,0,645000,714000,29,15,0,9760
2016-17,21601141,2017-04-01,11,2,117,130,22,37,54,38,2,25,2,0,5,0,823000,753000,17,14,0,8759
2016-17,21601142,2017-04-02,29,18,101,113,43,35,32,41,7,21,2,2,6,0,1800000,726000,16,28,0,18937
2016-17,21601145,2017-04-02,6,22,110,94,49,29,27,47,27,0,1,2,6,2,1780000,2300000,1,5,0,17959
2016-17,21601146,2017-04-02,14,21,110,117,33,37,43,39,0,19,2,3,6,0,659000,3600000,30,4,0,9681
2016-17,21601147,2017-04-02,10,7,105,113,28,46,48,30,3,17,2,2,6,0,1400000,925000,13,25,0,4922
2016-17,21601149,2017-04-02,24,19,116,113,35,37,40,39,12,1,1,0,6,0,4090000,634000,10,22,0,9861
2016-17,21601151,2017-04-02,20,23,109,103,58,47,17,29,17,2,1,2,6,0,2300000,632000,12,20,0,17454
2016-17,21601152,2017-04-02,28,3,139,115,62,46,14,30,24,0,1,5,6,0,3500000,662000,3,18,0,25415
2016-17,21601153,2017-04-02,26,11,123,116,51,22,25,55,15,2,1,1,6,0,753000,1710000,14,8,0,9775
2016-17,21601154,2017-04-04,16,10,141,118,18,28,59,49,39,2,1,0,1,0,925000,755000,25,7,0,6193
2016-17,21601155,2017-04-04,29,28,118,111,46,36,31,41,13,12,1,2,1,0,662000,726000,18,28,0,6874
2016-17,21601156,2017-04-04,4,1,122,102,49,27,27,50,22,7,1,3,1,0,2100000,1500000,11,19,0,18511
2016-17,21601159,2017-04-04,8,18,79,110,40,43,37,33,1,39,2,2,1,0,1800000,695000,16,27,0,15652
2016-17,21601160,2017-04-04,14,22,91,100,38,29,39,48,4,25,2,2,1,2,1780000,3600000,1,4,0,8756
2016-17,21601161,2017-04-04,9,23,95,89,59,42,17,35,11,6,1,2,1,0,2300000,766000,12,26,0,16097
2016-17,21601162,2017-04-04,27,3,121,107,63,31,14,45,23,4,1,4,1,0,3500000,645000,3,29,0,23792
2016-17,21601163,2017-04-04,30,15,87,98,32,30,44,47,7,12,2,0,1,0,714000,1200000,15,9,0,3964
2016-17,21601164,2017-04-04,2,20,87,106,38,47,39,30,1,20,2,1,1,0,632000,823000,20,17,0,5521
